                  * c:\users\suman\esim-workspace\adc\adc.cir
                  Transient Analysis  Thu Mar 10 23:14:07  2022
--------------------------------------------------------------------------------
Index   time            d0              d1              d2              
Index   time            q.x6.q9#collCX  q.x6.q10#collCX q.x6.q11#collCX 
--------------------------------------------------------------------------------
0	0.000000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
1	1.000000e-03	3.917296e+00	4.418393e+00	4.996039e+00	
2	2.000000e-03	3.917296e+00	4.418393e+00	4.996039e+00	
3	4.000000e-03	3.917296e+00	4.418393e+00	4.996039e+00	
4	8.000000e-03	3.917296e+00	4.418393e+00	4.996039e+00	
5	1.600000e-02	3.917296e+00	4.418393e+00	4.996039e+00	
6	3.200000e-02	3.917296e+00	4.418393e+00	4.996039e+00	
7	6.400000e-02	3.917296e+00	4.418393e+00	4.996039e+00	
8	1.280000e-01	3.917296e+00	4.418393e+00	4.996039e+00	
9	2.560000e-01	3.917296e+00	4.418393e+00	4.996039e+00	
10	4.560000e-01	3.917296e+00	4.418393e+00	4.996039e+00	
11	6.560000e-01	3.917296e+00	4.418393e+00	4.996039e+00	
12	8.560000e-01	3.917296e+00	4.418393e+00	4.996039e+00	
13	1.056000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
14	1.256000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
15	1.456000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
16	1.656000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
17	1.856000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
18	2.056000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
19	2.256000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
20	2.456000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
21	2.656000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
22	2.856000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
23	3.056000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
24	3.256000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
25	3.456000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
26	3.656000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
27	3.856000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
28	4.056000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
29	4.256000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
30	4.456000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
31	4.656000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
32	4.856000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
33	5.056000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
34	5.256000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
35	5.456000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
36	5.656000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
37	5.856000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
38	6.056000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
39	6.256000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
40	6.456000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
41	6.656000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
42	6.856000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
43	7.056000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
44	7.256000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
45	7.456000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
46	7.656000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
47	7.856000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
48	8.056000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
49	8.256000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
50	8.456000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
51	8.656000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
52	8.856000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
53	9.056000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
54	9.256000e+00	3.917296e+00	4.418393e+00	4.996039e+00	

Index   time            q.x6.q9#collCX  q.x6.q10#collCX q.x6.q11#collCX 
--------------------------------------------------------------------------------
55	9.456000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
56	9.656000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
57	9.856000e+00	3.917296e+00	4.418393e+00	4.996039e+00	
58	1.000000e+01	3.917296e+00	4.418393e+00	4.996039e+00	

                  * c:\users\suman\esim-workspace\adc\adc.cir
                  Transient Analysis  Thu Mar 10 23:14:07  2022
--------------------------------------------------------------------------------
Index   time            q.x6.q12#collCX q.x6.q13#collCX q.x6.q14#collCX 
--------------------------------------------------------------------------------
0	0.000000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
1	1.000000e-03	5.859442e-01	3.917274e+00	4.996039e+00	
2	2.000000e-03	5.859442e-01	3.917274e+00	4.996039e+00	
3	4.000000e-03	5.859442e-01	3.917274e+00	4.996039e+00	
4	8.000000e-03	5.859442e-01	3.917274e+00	4.996039e+00	
5	1.600000e-02	5.859442e-01	3.917274e+00	4.996039e+00	
6	3.200000e-02	5.859442e-01	3.917274e+00	4.996039e+00	
7	6.400000e-02	5.859442e-01	3.917274e+00	4.996039e+00	
8	1.280000e-01	5.859442e-01	3.917274e+00	4.996039e+00	
9	2.560000e-01	5.859442e-01	3.917274e+00	4.996039e+00	
10	4.560000e-01	5.859442e-01	3.917274e+00	4.996039e+00	
11	6.560000e-01	5.859442e-01	3.917274e+00	4.996039e+00	
12	8.560000e-01	5.859442e-01	3.917274e+00	4.996039e+00	
13	1.056000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
14	1.256000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
15	1.456000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
16	1.656000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
17	1.856000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
18	2.056000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
19	2.256000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
20	2.456000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
21	2.656000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
22	2.856000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
23	3.056000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
24	3.256000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
25	3.456000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
26	3.656000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
27	3.856000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
28	4.056000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
29	4.256000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
30	4.456000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
31	4.656000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
32	4.856000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
33	5.056000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
34	5.256000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
35	5.456000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
36	5.656000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
37	5.856000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
38	6.056000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
39	6.256000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
40	6.456000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
41	6.656000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
42	6.856000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
43	7.056000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
44	7.256000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
45	7.456000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
46	7.656000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
47	7.856000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
48	8.056000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
49	8.256000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
50	8.456000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
51	8.656000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
52	8.856000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
53	9.056000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
54	9.256000e+00	5.859442e-01	3.917274e+00	4.996039e+00	

Index   time            q.x6.q12#collCX q.x6.q13#collCX q.x6.q14#collCX 
--------------------------------------------------------------------------------
55	9.456000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
56	9.656000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
57	9.856000e+00	5.859442e-01	3.917274e+00	4.996039e+00	
58	1.000000e+01	5.859442e-01	3.917274e+00	4.996039e+00	

                  * c:\users\suman\esim-workspace\adc\adc.cir
                  Transient Analysis  Thu Mar 10 23:14:07  2022
--------------------------------------------------------------------------------
Index   time            q.x6.q15#collCX q.x6.q16#collCX q.x6.q17#collCX 
--------------------------------------------------------------------------------
0	0.000000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
1	1.000000e-03	4.996039e+00	4.996039e+00	9.784859e-03	
2	2.000000e-03	4.996039e+00	4.996039e+00	9.784859e-03	
3	4.000000e-03	4.996039e+00	4.996039e+00	9.784859e-03	
4	8.000000e-03	4.996039e+00	4.996039e+00	9.784859e-03	
5	1.600000e-02	4.996039e+00	4.996039e+00	9.784859e-03	
6	3.200000e-02	4.996039e+00	4.996039e+00	9.784859e-03	
7	6.400000e-02	4.996039e+00	4.996039e+00	9.784859e-03	
8	1.280000e-01	4.996039e+00	4.996039e+00	9.784859e-03	
9	2.560000e-01	4.996039e+00	4.996039e+00	9.784859e-03	
10	4.560000e-01	4.996039e+00	4.996039e+00	9.784859e-03	
11	6.560000e-01	4.996039e+00	4.996039e+00	9.784859e-03	
12	8.560000e-01	4.996039e+00	4.996039e+00	9.784859e-03	
13	1.056000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
14	1.256000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
15	1.456000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
16	1.656000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
17	1.856000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
18	2.056000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
19	2.256000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
20	2.456000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
21	2.656000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
22	2.856000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
23	3.056000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
24	3.256000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
25	3.456000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
26	3.656000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
27	3.856000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
28	4.056000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
29	4.256000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
30	4.456000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
31	4.656000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
32	4.856000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
33	5.056000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
34	5.256000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
35	5.456000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
36	5.656000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
37	5.856000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
38	6.056000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
39	6.256000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
40	6.456000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
41	6.656000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
42	6.856000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
43	7.056000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
44	7.256000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
45	7.456000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
46	7.656000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
47	7.856000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
48	8.056000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
49	8.256000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
50	8.456000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
51	8.656000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
52	8.856000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
53	9.056000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
54	9.256000e+00	4.996039e+00	4.996039e+00	9.784859e-03	

Index   time            q.x6.q15#collCX q.x6.q16#collCX q.x6.q17#collCX 
--------------------------------------------------------------------------------
55	9.456000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
56	9.656000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
57	9.856000e+00	4.996039e+00	4.996039e+00	9.784859e-03	
58	1.000000e+01	4.996039e+00	4.996039e+00	9.784859e-03	

                  * c:\users\suman\esim-workspace\adc\adc.cir
                  Transient Analysis  Thu Mar 10 23:14:07  2022
--------------------------------------------------------------------------------
Index   time            q.x6.q18#collCX q.x6.q19#collCX q.x6.q20#collCX 
--------------------------------------------------------------------------------
0	0.000000e+00	5.000000e+00	5.012372e-12	4.996039e+00	
1	1.000000e-03	5.000000e+00	5.012372e-12	4.996039e+00	
2	2.000000e-03	5.000000e+00	5.012372e-12	4.996039e+00	
3	4.000000e-03	5.000000e+00	5.012372e-12	4.996039e+00	
4	8.000000e-03	5.000000e+00	5.012372e-12	4.996039e+00	
5	1.600000e-02	5.000000e+00	5.012372e-12	4.996039e+00	
6	3.200000e-02	5.000000e+00	5.012372e-12	4.996039e+00	
7	6.400000e-02	5.000000e+00	5.012371e-12	4.996039e+00	
8	1.280000e-01	5.000000e+00	5.012370e-12	4.996039e+00	
9	2.560000e-01	5.000000e+00	5.012370e-12	4.996039e+00	
10	4.560000e-01	5.000000e+00	5.012370e-12	4.996039e+00	
11	6.560000e-01	5.000000e+00	5.012370e-12	4.996039e+00	
12	8.560000e-01	5.000000e+00	5.012372e-12	4.996039e+00	
13	1.056000e+00	5.000000e+00	5.012371e-12	4.996039e+00	
14	1.256000e+00	5.000000e+00	5.012368e-12	4.996039e+00	
15	1.456000e+00	5.000000e+00	5.012369e-12	4.996039e+00	
16	1.656000e+00	5.000000e+00	5.012369e-12	4.996039e+00	
17	1.856000e+00	5.000000e+00	5.012369e-12	4.996039e+00	
18	2.056000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
19	2.256000e+00	5.000000e+00	5.012371e-12	4.996039e+00	
20	2.456000e+00	5.000000e+00	5.012371e-12	4.996039e+00	
21	2.656000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
22	2.856000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
23	3.056000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
24	3.256000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
25	3.456000e+00	5.000000e+00	5.012369e-12	4.996039e+00	
26	3.656000e+00	5.000000e+00	5.012368e-12	4.996039e+00	
27	3.856000e+00	5.000000e+00	5.012368e-12	4.996039e+00	
28	4.056000e+00	5.000000e+00	5.012369e-12	4.996039e+00	
29	4.256000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
30	4.456000e+00	5.000000e+00	5.012371e-12	4.996039e+00	
31	4.656000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
32	4.856000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
33	5.056000e+00	5.000000e+00	5.012369e-12	4.996039e+00	
34	5.256000e+00	5.000000e+00	5.012369e-12	4.996039e+00	
35	5.456000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
36	5.656000e+00	5.000000e+00	5.012369e-12	4.996039e+00	
37	5.856000e+00	5.000000e+00	5.012368e-12	4.996039e+00	
38	6.056000e+00	5.000000e+00	5.012369e-12	4.996039e+00	
39	6.256000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
40	6.456000e+00	5.000000e+00	5.012371e-12	4.996039e+00	
41	6.656000e+00	5.000000e+00	5.012371e-12	4.996039e+00	
42	6.856000e+00	5.000000e+00	5.012369e-12	4.996039e+00	
43	7.056000e+00	5.000000e+00	5.012368e-12	4.996039e+00	
44	7.256000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
45	7.456000e+00	5.000000e+00	5.012371e-12	4.996039e+00	
46	7.656000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
47	7.856000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
48	8.056000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
49	8.256000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
50	8.456000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
51	8.656000e+00	5.000000e+00	5.012369e-12	4.996039e+00	
52	8.856000e+00	5.000000e+00	5.012368e-12	4.996039e+00	
53	9.056000e+00	5.000000e+00	5.012370e-12	4.996039e+00	
54	9.256000e+00	5.000000e+00	5.012371e-12	4.996039e+00	

Index   time            q.x6.q18#collCX q.x6.q19#collCX q.x6.q20#collCX 
--------------------------------------------------------------------------------
55	9.456000e+00	5.000000e+00	5.012371e-12	4.996039e+00	
56	9.656000e+00	5.000000e+00	5.012371e-12	4.996039e+00	
57	9.856000e+00	5.000000e+00	5.012371e-12	4.996039e+00	
58	1.000000e+01	5.000000e+00	5.012370e-12	4.996039e+00	

                  * c:\users\suman\esim-workspace\adc\adc.cir
                  Transient Analysis  Thu Mar 10 23:14:07  2022
--------------------------------------------------------------------------------
Index   time            q.x7.q1#collCX  q.x7.q2#collCX  q.x7.q3#collCX  
--------------------------------------------------------------------------------
0	0.000000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
1	1.000000e-03	4.471669e+00	4.471681e+00	4.999987e+00	
2	2.000000e-03	4.471669e+00	4.471681e+00	4.999987e+00	
3	4.000000e-03	4.471669e+00	4.471681e+00	4.999987e+00	
4	8.000000e-03	4.471669e+00	4.471681e+00	4.999987e+00	
5	1.600000e-02	4.471669e+00	4.471681e+00	4.999987e+00	
6	3.200000e-02	4.471669e+00	4.471681e+00	4.999987e+00	
7	6.400000e-02	4.471669e+00	4.471681e+00	4.999987e+00	
8	1.280000e-01	4.471669e+00	4.471681e+00	4.999987e+00	
9	2.560000e-01	4.471669e+00	4.471681e+00	4.999987e+00	
10	4.560000e-01	4.471669e+00	4.471681e+00	4.999987e+00	
11	6.560000e-01	4.471669e+00	4.471681e+00	4.999987e+00	
12	8.560000e-01	4.471669e+00	4.471681e+00	4.999987e+00	
13	1.056000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
14	1.256000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
15	1.456000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
16	1.656000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
17	1.856000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
18	2.056000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
19	2.256000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
20	2.456000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
21	2.656000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
22	2.856000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
23	3.056000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
24	3.256000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
25	3.456000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
26	3.656000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
27	3.856000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
28	4.056000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
29	4.256000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
30	4.456000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
31	4.656000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
32	4.856000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
33	5.056000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
34	5.256000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
35	5.456000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
36	5.656000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
37	5.856000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
38	6.056000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
39	6.256000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
40	6.456000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
41	6.656000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
42	6.856000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
43	7.056000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
44	7.256000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
45	7.456000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
46	7.656000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
47	7.856000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
48	8.056000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
49	8.256000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
50	8.456000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
51	8.656000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
52	8.856000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
53	9.056000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
54	9.256000e+00	4.471669e+00	4.471681e+00	4.999987e+00	

Index   time            q.x7.q1#collCX  q.x7.q2#collCX  q.x7.q3#collCX  
--------------------------------------------------------------------------------
55	9.456000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
56	9.656000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
57	9.856000e+00	4.471669e+00	4.471681e+00	4.999987e+00	
58	1.000000e+01	4.471669e+00	4.471681e+00	4.999987e+00	

                  * c:\users\suman\esim-workspace\adc\adc.cir
                  Transient Analysis  Thu Mar 10 23:14:07  2022
--------------------------------------------------------------------------------
Index   time            q.x7.q4#collCX  q.x7.q5#collCX  q.x7.q6#collCX  
--------------------------------------------------------------------------------
0	0.000000e+00	4.471691e+00	9.784859e-03	1.074918e+00	
1	1.000000e-03	4.471691e+00	9.784859e-03	1.074918e+00	
2	2.000000e-03	4.471691e+00	9.784859e-03	1.074918e+00	
3	4.000000e-03	4.471691e+00	9.784859e-03	1.074918e+00	
4	8.000000e-03	4.471691e+00	9.784859e-03	1.074918e+00	
5	1.600000e-02	4.471691e+00	9.784859e-03	1.074918e+00	
6	3.200000e-02	4.471691e+00	9.784859e-03	1.074918e+00	
7	6.400000e-02	4.471691e+00	9.784859e-03	1.074918e+00	
8	1.280000e-01	4.471691e+00	9.784859e-03	1.074918e+00	
9	2.560000e-01	4.471691e+00	9.784859e-03	1.074918e+00	
10	4.560000e-01	4.471691e+00	9.784859e-03	1.074918e+00	
11	6.560000e-01	4.471691e+00	9.784859e-03	1.074918e+00	
12	8.560000e-01	4.471691e+00	9.784859e-03	1.074918e+00	
13	1.056000e+00	4.471691e+00	9.784859e-03	1.074918e+00	
14	1.256000e+00	4.471691e+00	9.784859e-03	1.074918e+00	
15	1.456000e+00	4.471691e+00	9.784859e-03	1.074918e+00	
16	1.656000e+00	4.471691e+00	9.784859e-03	1.074918e+00	
17	1.856000e+00	4.471691e+00	9.784859e-03	1.074918e+00	
18	2.056000e+00	4.471691e+00	9.784859e-03	1.074918e+00	
19	2.256000e+00	4.471691e+00	9.784859e-03	1.074918e+00	
20	2.456000e+00	4.471691e+00	9.784859e-03	1.074918e+00	
21	2.656000e+00	4.471691e+00	9.784859e-03	1.074918e+00	
22	2.856000e+00	4.471691e+00	9.784859e-03	1.074918e+00	
23	3.056000e+00	4.471691e+00	9.784859e-03	1.074918e+00	
